"Rank","Company","State","Industry","Score","Environmental.Score","Social.Score","Corporate.Governance","HTICK","date","SICCD","PRC","RET","SHROUT","sprtrn","ind","fyear","at","revt"
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20190531,6289,213.88,-0.028143,246081,-0.065778,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20190628,6289,227.78999,0.065036,246081,0.06893,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20190731,6289,244.95,0.075333,246081,0.013128,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20190830,6289,260.19,0.064544,246300,-0.018092,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20190930,6289,244.98,-0.058457,246300,0.017181,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20191031,6289,257.98999,0.053106,244400,0.020432,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20191129,6289,264.64999,0.028024,244400,0.034047,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20191231,6289,273.04999,0.03174,244400,0.02859,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20200131,6289,293.73001,0.075737,244400,-0.001628,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20200228,6289,265.91,-0.092432,243800,-0.08411,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20200331,6289,245.05,-0.078448,240695,-0.125119,"m",2019,11348,6699
288,"Simon","Indiana","Real Estate & Housing",60.8,51.1,61.4,70,"SPGI",20200430,6289,292.88,0.195185,240900,0.126844,"m",2019,11348,6699
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20190531,5122,28.54,-0.307786,54129,-0.065778,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20190628,5122,26.95,-0.055711,54129,0.06893,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20190731,5122,30.43,0.129128,54129,0.013128,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20190830,5122,27.84,-0.085113,54161,-0.018092,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20190930,5122,32.49,0.167026,54161,0.017181,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20191031,5122,35,0.077254,54161,0.020432,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20191129,5122,31.16,-0.109714,54207,0.034047,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20191231,5122,30.96,-0.006419,54300,0.02859,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20200131,5122,25.82,-0.166021,54300,-0.001628,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20200228,2844,30.36,0.175833,54303,-0.08411,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20200331,2844,24.08,-0.206851,54303,-0.125119,"m",2019,3420.9,2141
289,"Edgewell Personal Care","Missouri","Consumer Goods",60.6,37.5,73.2,71.1,"EPC",20200430,2844,27.61,0.146595,54303,0.126844,"m",2019,3420.9,2141
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20190531,3564,47.45,-0.113747,127654,-0.065778,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20190628,3564,50.86,0.076291,127527,0.06893,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20190731,3564,49.95,-0.017892,127527,0.013128,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20190830,3564,48.36,-0.027628,127527,-0.018092,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20190930,3564,52.08,0.076923,126161,0.017181,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20191031,3564,52.74,0.012673,126195,0.020432,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20191129,3564,56.08,0.06333,126195,0.034047,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20191231,3564,57.62,0.031205,126561,0.02859,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20200131,3564,51.85,-0.100139,126561,-0.001628,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20200228,3564,45.08,-0.126519,126561,-0.08411,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20200331,3564,38.63,-0.143079,126771,-0.125119,"m",2019,2142.6,2851.4
290,"Donaldson","Minnesota","Capital Goods",60.5,47.5,64.1,70,"DCI",20200430,3564,43.83,0.13461,126771,0.126844,"m",2019,2142.6,2851.4
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20190531,7370,179.5,-0.083248,83928,-0.065778,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20190628,7370,204.82001,0.141059,84039,0.06893,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20190731,7370,203.12,-0.0083,84101,0.013128,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20190830,7370,206.56,0.016936,84101,-0.018092,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20190930,7370,221.36,0.07165,84164,0.017181,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20191031,7370,220.14999,-0.005466,84190,0.020432,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20191129,7370,254.69,0.156893,84190,0.034047,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20191231,7370,257.41,0.01068,85734,0.02859,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20200131,7370,274.32999,0.065732,85734,-0.001628,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20200228,7370,242.19,-0.117158,85734,-0.08411,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20200331,7370,232.47,-0.040134,85586,-0.125119,"m",2019,4838.887,1515.892
291,"ANSYS","Pennsylvania","Software & Telecom",60.5,51.6,43.6,86.4,"ANSS",20200430,7370,261.82999,0.126296,85595,0.126844,"m",2019,4838.887,1515.892
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20190531,2082,54.98,-0.137093,210995,-0.065778,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20190628,2082,56,0.018552,210995,0.06893,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20190731,2082,53.99,-0.035893,211069,0.013128,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20190830,2082,51.36,-0.038155,211069,-0.018092,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20190930,2082,57.5,0.119548,211069,0.017181,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20191031,2082,52.72,-0.08313,211075,0.020432,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20191129,2082,50.48,-0.031677,211075,0.034047,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20191231,2082,53.9,0.06775,211075,0.02859,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20200131,2082,55.58,0.031169,211075,-0.001628,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20200228,2082,49.61,-0.107413,211096,-0.08411,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20200331,2082,39.01,-0.202177,211096,-0.125119,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20200430,2082,41.01,0.051269,211298,0.126844,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20190531,2082,59.5501,-0.093711,5318,-0.065778,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20190628,2082,-61.065,0.025439,5318,0.06893,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20190731,2082,-62.16,0.017932,5318,0.013128,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20190830,2082,-63.015,0.022925,5286,-0.018092,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20190930,2082,-62.745,-0.004285,5286,0.017181,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20191031,2082,-62.005,-0.011794,5286,0.020432,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20191129,2082,57,-0.071527,5286,0.034047,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20191231,2082,65.32,0.145965,5286,0.02859,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20200131,2082,-61.135,-0.064069,5286,-0.001628,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20200228,2082,-57.935,-0.052343,5286,-0.08411,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20200331,2082,-43.86,-0.233106,5286,-0.125119,"m",2019,28859.8,10579.4
292,"Molson Coors","Colorado","Consumer Goods",60.5,38.8,75.9,66.8,"TAP",20200430,2082,-63.53,0.448472,5286,0.126844,"m",2019,28859.8,10579.4
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20190531,3829,266.98001,-0.037737,399981,-0.065778,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20190628,3829,293.67999,0.100719,399981,0.06893,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20190731,3829,277.67999,-0.054481,399981,0.013128,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20190830,3829,287.06,0.03378,400476,-0.018092,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20190930,3829,291.26999,0.015328,400476,0.017181,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20191031,3829,301.98001,0.03677,400476,0.020432,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20191129,3829,313.95001,0.039638,400991,0.034047,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20191231,3829,324.87,0.035388,400991,0.02859,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20200131,3829,313.19,-0.035953,400991,-0.001628,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20200228,3829,290.79999,-0.07149,398828,-0.08411,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20200331,3829,283.60001,-0.024003,398828,-0.125119,"m",2019,58381,25542
293,"Thermo Fisher Scientific","Massachusetts","Health Care & Life Sciences",60.4,45.5,62.4,73.4,"TMO",20200430,3829,334.67999,0.180113,394951,0.126844,"m",2019,58381,25542
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20190531,8742,72.89,-0.063953,18830,-0.065778,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20190628,8742,72.8,0.000686,18759,0.06893,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20190731,8742,85.19,0.170192,18789,0.013128,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20190830,8742,84.66,-0.006221,18789,-0.018092,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20190930,8742,84.47,-0.000591,18811,0.017181,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20191031,8742,85.69,0.014443,18811,0.020432,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20191129,8742,89.73,0.047147,18811,0.034047,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20191231,8742,91.62,0.022623,18868,0.02859,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20200131,8742,87.59,-0.043986,18868,-0.001628,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20200228,8742,75.98,-0.132549,18853,-0.08411,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20200331,8742,68.7,-0.093972,18827,-0.125119,"m",2019,1397.217,1478.525
294,"ICF","Virginia","Professional Services",60.4,46.1,63.9,71.2,"ICFI",20200430,8742,73.54,0.070451,18827,0.126844,"m",2019,1397.217,1478.525
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20190531,3621,72.7,-0.14551,42818,-0.065778,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20190628,3621,81.71,0.128061,42818,0.06893,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20190731,3621,79.62,-0.025578,42818,0.013128,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20190830,3621,70.9,-0.10952,41935,-0.018092,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20190930,3621,72.85,0.031735,41935,0.017181,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20191031,3621,74.05,0.016472,41935,0.020432,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20191129,3621,81.73,0.103714,40942,0.034047,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20191231,3621,85.61,0.051144,40942,0.02859,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20200131,3621,78.46,-0.083518,40942,-0.001628,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20200228,3621,77.64,-0.010451,40654,-0.08411,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20200331,3621,62.95,-0.185343,40654,-0.125119,"m",2019,4430.7,3238
295,"Regal","Wisconsin","Capital Goods",60.3,33.6,68,79.3,"RBC",20200430,3621,71.01,0.128038,40656,0.126844,"m",2019,4430.7,3238
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20190531,2879,21.09,-0.407387,163964,-0.065778,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20190628,2879,24,0.13798,163964,0.06893,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20190731,2879,19.07,-0.205417,163964,0.013128,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20190830,2879,14.17,-0.243838,163482,-0.018092,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20190930,2879,14.94,0.05434,163482,0.017181,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20191031,2879,16.41,0.098394,163482,0.020432,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20191129,2879,15.79,-0.022547,163501,0.034047,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20191231,2879,18.09,0.145662,163501,0.02859,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20200131,2879,13.87,-0.233278,163501,-0.001628,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20200228,2879,14.86,0.089402,164006,-0.08411,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20200331,2879,8.87,-0.403096,164006,-0.125119,"m",2019,7258,5526
296,"Chemours","Delaware","Materials",60.3,41,66.5,73.4,"CC",20200430,2879,11.73,0.322435,164141,0.126844,"m",2019,7258,5526
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20190531,2000,50.85,0,1440436,-0.065778,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20190628,2000,53.9,0.065093,1442502,0.06893,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20190731,2000,53.49,-0.007607,1442151,0.013128,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20190830,2000,55.22,0.032342,1442151,-0.018092,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20190930,2000,55.32,0.006972,1440676,0.017181,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20191031,2000,52.45,-0.05188,1439824,0.020432,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20191129,2000,52.54,0.001716,1439824,0.034047,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20191231,2000,55.08,0.053769,1435006,0.02859,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20200131,2000,57.38,0.041757,1432943,-0.001628,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20200228,2000,52.8,-0.079819,1432943,-0.08411,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20200331,2000,50.08,-0.046117,1427353,-0.125119,"m",2019,64549,25868
297,"Mondel?z International","Illinois","Consumer Goods",60.2,49.9,60,70.9,"MDLZ",20200430,2000,51.44,0.027156,1427464,0.126844,"m",2019,64549,25868
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20190531,6321,31.49,-0.147075,211881,-0.065778,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20190628,6321,33.55,0.065418,211881,0.06893,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20190731,6321,31.95,-0.039195,208631,0.013128,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20190830,6321,25.41,-0.204695,208631,-0.018092,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20190930,6321,29.72,0.169618,208631,0.017181,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20191031,6321,27.54,-0.063762,206268,0.020432,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20191129,6321,30.74,0.116195,206268,0.034047,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20191231,6321,29.16,-0.051399,206268,0.02859,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20200131,6321,26.69,-0.074931,206268,-0.001628,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20200228,6321,23.31,-0.126639,202971,-0.08411,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20200331,6321,15.01,-0.35607,202971,-0.125119,"m",2019,67013.4,11999.6
298,"Unum","Tennessee","Financial",60.1,42.1,79.2,59.1,"UNM",20200430,6321,17.45,0.181546,203325,0.126844,"m",2019,67013.4,11999.6
299,"The J.M. Smucker Company","Ohio","Consumer Goods",60.1,51.3,71.6,57.4,"SJM",20190531,2099,121.56,-0.001794,113747,-0.065778,"m",2019,16970.4,7801
